latitude,longitude,dbscan_cluster,hdbscan_cluster
51.517102,-0.088785,0,-1
51.89677,-0.434794,0,92
53.145563,-0.235652,0,-1
51.500774,-0.072409,0,-1
54.720128,-1.47265,0,-1
52.452234,-2.052665,0,83
52.437552,-1.968565,0,83
52.650345,-1.095054,0,90
53.981246,-1.558478,0,-1
51.431953,-0.546971,0,-1
52.906839,-0.63768,0,33
51.515957,-0.174979,0,139
53.631898,-1.810165,0,115
50.840134,-0.408059,0,78
51.538027,-0.136807,0,-1
54.564872,-1.306776,0,13
53.583865,-0.651145,0,45
51.908494,-2.070397,0,38
53.10781,0.240664,0,-1
51.049599,-1.345994,0,-1
50.882304,-1.283091,0,63
52.329219,-0.185382,0,41
51.101063,-0.205449,0,110
51.288169,-0.725609,0,88
51.498658,-3.243562,0,28
52.94959,-0.953991,0,-1
53.138408,-1.538058,0,-1
53.646249,-2.965108,0,-1
53.053053,-4.281819,0,-1
54.33734,-1.42805,0,-1
51.901905,-0.484981,0,92
51.132024,0.857345,0,46
51.430225,-0.033373,0,-1
52.556776,-2.27479,0,-1
51.586115,-4.015262,0,24
51.30155,-0.768531,0,88
52.537111,-1.997435,0,83
52.43917,-1.836508,0,83
52.764745,-1.306498,0,-1
53.780292,-2.870282,0,-1
53.654034,-1.820974,0,115
53.361887,-1.368671,0,-1
53.72537,-2.675726,0,65
53.341126,-1.265464,0,-1
50.893367,-2.748911,0,34
51.066555,-2.074887,0,-1
53.402255,-2.606474,0,91
52.588069,-2.175958,0,83
50.978499,-1.445464,0,-1
53.785096,-1.075664,0,-1
55.025227,-1.436337,0,20
51.464084,-2.590833,0,48
51.189223,-0.877218,0,-1
51.474066,0.32836,0,124
51.519293,-0.10132,0,-1
51.722381,-0.831112,0,-1
54.468499,-6.338723,1,0
51.451782,-0.369909,0,-1
52.04066,1.190283,0,52
51.398332,0.921237,0,-1
53.457306,-2.975139,0,96
51.680593,-4.162709,0,24
51.617568,-0.062553,0,132
53.921219,-1.328214,0,-1
51.528645,-0.128136,0,139
52.519987,-1.88807,0,83
50.822094,-0.150215,0,77
53.715931,-2.084376,0,-1
53.692008,-1.802823,0,-1
53.23067,-0.526013,0,33
53.936067,-1.371356,0,-1
52.631936,-1.722925,0,-1
52.38546,-2.22011,0,80
51.804814,-4.964539,0,5
51.309361,-0.054313,0,-1
54.903963,-1.449525,0,19
51.542575,0.005675,0,135
50.830613,-0.173778,0,77
55.009909,-1.47128,0,20
50.717018,-3.543053,0,17
53.565072,-0.095411,0,30
51.539123,0.156623,0,-1
51.445162,0.21373,0,-1
53.796738,-1.755103,0,120
51.629219,-0.099233,0,-1
52.270286,-1.523154,0,85
53.727013,-2.648531,0,65
51.762548,-0.234117,0,113
50.939841,-2.604585,0,34
51.609518,-0.195002,0,-1
51.631295,-0.269519,0,-1
52.427705,-1.494957,0,86
52.535542,0.087711,0,27
53.410322,-2.795598,0,-1
53.791844,-1.432381,0,-1
51.507699,0.015787,0,-1
52.863492,-3.047879,0,-1
53.106452,-2.02932,0,-1
53.782481,-1.76716,0,120
52.757832,0.406611,0,27
52.666243,-0.635281,0,-1
53.824011,-2.229198,0,70
51.442401,-0.015754,0,131
50.774268,0.265131,0,53
51.519461,-0.054482,0,-1
52.519106,-1.478156,0,86
51.587617,-1.812341,0,22
52.292896,-1.88697,0,82
51.767355,-1.197806,0,23
53.874164,-1.90273,0,-1
52.538934,-2.438085,0,-1
54.88472,-1.435244,0,19
53.834316,-1.759032,0,120
51.321977,-0.137222,0,-1
53.542137,-1.479005,0,111
51.884683,-0.51943,0,92
53.770094,-1.73646,0,120
51.541678,-0.292172,0,-1
53.786967,-2.235978,0,70
54.364707,-2.920333,0,-1
51.495713,-0.096797,0,140
51.471264,0.057479,0,-1
52.737946,-1.34752,0,-1
51.30881,-0.756916,0,88
51.293613,0.400204,0,-1
51.87727,-0.414871,0,92
51.085871,-1.777126,0,-1
53.647915,-3.008398,0,-1
51.54511,0.16556,0,-1
54.569431,-1.25281,0,13
52.689649,-1.933663,0,83
54.572945,-1.158339,0,13
51.488232,-0.098506,0,140
51.211005,0.291324,0,-1
50.856083,0.578518,0,54
53.066005,-2.521212,0,-1
53.380913,-1.475847,0,117
53.810316,-2.222973,0,70
53.799036,-1.514724,0,121
52.806984,-1.600543,0,84
54.161307,-6.328719,1,0
51.940536,1.261504,0,-1
53.009622,-1.175806,0,100
51.253914,-0.591138,0,-1
53.186405,-3.412628,0,-1
52.667718,-1.962442,0,83
51.407365,-1.300936,0,-1
51.499549,-0.141416,0,-1
50.615587,-1.317413,0,-1
51.592044,-1.782903,0,22
53.607784,-3.023886,0,-1
51.630732,-3.95648,0,24
51.689376,-3.23828,0,-1
51.546341,-0.203979,0,-1
50.787431,-3.65491,0,-1
51.456083,-0.482673,0,-1
51.478473,-0.510025,0,-1
52.175358,-0.088075,0,-1
51.496466,-0.141499,0,-1
53.259136,-1.340563,0,-1
53.570427,-0.121404,0,30
54.690049,-1.208136,0,14
51.569623,0.457942,0,102
52.368498,-2.267171,0,80
53.397356,-1.414452,0,117
50.819997,-1.086476,0,72
51.347063,-2.969208,0,44
51.775069,0.105798,0,106
50.809443,-0.544639,0,78
53.818081,-1.463833,0,121
51.308527,-0.329365,0,-1
51.732987,0.494752,0,75
51.586268,-3.233944,0,28
52.616947,-2.115444,0,83
50.975499,-1.355096,0,63
51.530212,0.77997,0,103
51.393211,0.095805,0,-1
51.135805,-0.141694,0,110
52.522953,-1.840413,0,83
51.522036,-0.056823,0,138
50.818016,-1.657949,0,-1
51.456148,-0.190075,0,-1
51.608906,-0.176381,0,-1
53.214701,-0.465952,0,33
54.980965,-1.584957,0,16
51.237659,-0.570634,0,-1
52.575192,-1.82684,0,83
51.430997,-0.130001,0,-1
53.805135,-1.779182,0,120
51.468207,-2.59342,0,48
53.56796,-0.076894,0,30
51.622976,-0.78305,0,98
51.768735,0.11749,0,106
52.518151,-1.996994,0,83
51.499549,-0.141416,0,-1
51.524083,-0.124589,0,-1
51.863933,-2.241137,0,39
53.764972,-1.852497,0,-1
51.574424,-0.012117,0,133
53.799117,-1.613834,0,121
51.797714,0.644624,0,-1
53.87939,-1.721369,0,-1
51.719072,-0.036651,0,-1
52.64171,1.241891,0,10
50.493783,-4.130899,0,8
52.617792,-2.161322,0,83
51.911786,0.900508,0,58
51.487221,-0.868734,0,-1
52.992985,-2.140819,0,64
51.868624,0.167297,0,106
53.203966,-2.901152,0,79
51.472814,-0.184434,0,-1
51.729217,-3.137218,0,-1
54.063439,-2.885666,0,49
51.437836,-2.861039,0,-1
53.359031,-1.458942,0,117
53.751747,-2.478711,0,69
52.994716,-3.936501,0,-1
53.793035,-0.321363,0,32
51.439164,-1.392141,0,-1
54.875393,-1.420133,0,19
53.748967,-1.909403,0,114
51.545367,0.684238,0,103
51.429888,-0.973317,0,87
51.770342,-1.220767,0,23
51.046274,0.187408,0,-1
52.123147,-0.482793,0,61
50.3805,-4.129923,0,8
52.507854,-2.096858,0,83
51.401264,-3.276341,0,28
53.355369,-2.611968,0,-1
51.530877,-0.089246,0,-1
53.778912,-1.705463,0,120
51.761044,-0.240523,0,113
53.071912,-4.249511,0,-1
54.890769,-6.350046,1,0
52.049531,0.745925,0,-1
51.488167,-0.178811,0,-1
51.309241,0.210323,0,-1
52.485056,-2.029349,0,83
51.574365,0.49214,0,102
53.846756,-2.992409,0,71
51.380863,0.528622,0,105
54.660255,-1.679938,0,12
52.048145,1.18251,0,52
54.942341,-1.617449,0,16
52.493561,-1.737624,0,83
53.52512,-1.13446,0,112
52.913654,-1.467985,0,94
51.432936,-0.451646,0,-1
52.568918,-0.235408,0,40
53.568536,-1.01152,0,-1
52.704462,-2.022482,0,83
53.403458,-3.058998,0,96
51.000989,-0.104756,0,-1
53.796137,-1.481192,0,121
53.233429,-0.533244,0,33
51.572033,-0.014819,0,133
55.017742,-1.646556,0,-1
52.64922,1.213493,0,10
50.942116,-2.604629,0,34
55.196165,-1.648121,0,-1
51.461847,-0.012233,0,131
51.62624,-0.241553,0,-1
52.411508,-1.508535,0,86
51.410762,0.140252,0,-1
53.803405,-1.535354,0,121
52.926806,-1.228567,0,100
52.200988,-1.712134,0,-1
51.401111,-2.5155,0,48
52.662455,1.181643,0,10
51.556198,-0.112449,0,-1
53.796075,-2.996191,0,71
51.546032,-0.058151,0,-1
51.632317,-0.052301,0,-1
52.982956,-1.143515,0,100
54.96592,-1.454739,0,20
54.892756,-1.368137,0,19
52.430723,-1.986042,0,83
53.868818,-1.904902,0,-1
50.874734,0.558636,0,54
53.40222,-2.976541,0,96
51.517162,-0.154262,0,139
53.116166,-1.635619,0,-1
53.370954,-1.414077,0,117
52.449324,-1.953607,0,83
53.372797,-1.478096,0,117
52.65181,-1.11158,0,90
51.063834,-4.008332,0,2
52.483153,-1.895484,0,83
51.522761,-0.156919,0,139
51.390185,-0.124119,0,-1
51.573502,0.071863,0,-1
52.417099,-1.514795,0,86
50.957326,-1.230467,0,-1
53.823734,-2.600333,0,-1
52.64482,1.271707,0,10
51.510273,-0.622902,0,122
52.585692,-0.252377,0,40
52.57789,-0.231922,0,40
53.338673,-2.74257,0,81
53.337966,-2.686389,0,81
51.478955,-3.159519,0,28
52.467057,-1.8498,0,83
53.047508,-2.200634,0,64
50.715892,-1.886618,0,57
53.399375,-0.775686,0,45
51.548357,-0.197048,0,-1
54.543023,-1.934491,0,-1
51.584229,0.130654,0,-1
53.717637,-1.62105,0,119
52.819811,-1.401466,0,-1
54.526026,-1.51908,0,11
51.747001,-1.262682,0,23
52.409547,-1.890627,0,83
51.540484,0.007011,0,135
50.838003,0.473092,0,54
53.548384,-0.465307,0,-1
51.031819,-1.901309,0,-1
52.266814,0.389085,0,-1
51.072732,-1.796158,0,-1
51.507394,-0.128042,0,139
54.993455,-1.423669,0,20
51.616609,-0.062767,0,132
54.664365,-2.753177,0,-1
53.4094,-3.021897,0,96
53.377948,-2.867331,0,96
51.54288,-0.378841,0,-1
53.806332,-1.823895,0,120
51.524032,-0.071542,0,-1
51.340904,-0.846755,0,-1
51.456187,-2.591192,0,48
51.574531,-0.424977,0,-1
51.202481,-0.633188,0,-1
51.714254,0.473853,0,75
52.407271,-1.497174,0,86
52.138636,-0.468648,0,61
53.41686,-2.557046,0,-1
50.463181,-3.524983,0,18
51.469454,-0.0335,0,131
51.60501,0.522617,0,102
52.615079,-1.120328,0,90
53.777583,-0.33362,0,32
54.585483,-5.944349,1,0
51.591488,-2.990628,0,26
51.471702,0.1282,0,-1
51.486165,-0.113586,0,-1
53.400147,-2.587795,0,91
52.192781,-2.215119,0,74
52.184071,1.021909,0,-1
51.428111,-0.010432,0,-1
50.716097,-1.875668,0,57
51.38045,-0.086594,0,129
51.624573,-3.813663,0,24
51.723222,-0.532542,0,-1
51.522889,-0.676107,0,-1
51.399787,-0.349935,0,-1
50.792217,-0.690831,0,76
53.526134,-1.414126,0,111
51.810327,-2.702907,0,-1
54.563954,-1.258106,0,13
53.829674,-1.770697,0,120
51.515434,-0.175432,0,139
51.670423,-4.15534,0,24
51.544443,-0.006314,0,135
51.505783,-3.604615,0,24
51.616105,-0.09903,0,-1
51.461658,-2.595725,0,48
51.688203,-3.441216,0,-1
51.851917,-2.229545,0,39
51.380221,0.52005,0,105
53.705406,-1.272862,0,108
52.830034,-1.181687,0,-1
51.529841,-0.372961,0,126
51.583813,-0.128107,0,-1
52.721835,-1.362137,0,-1
53.294172,-3.724833,0,31
53.044877,-2.156829,0,64
53.416553,-2.892009,0,96
51.39013,-0.407213,0,-1
51.459122,-2.594036,0,48
53.337414,-1.450898,0,117
53.381394,-1.506404,0,117
53.847195,-2.20724,0,70
52.637139,1.227494,0,10
52.077141,1.09554,0,52
51.363982,-0.498618,0,-1
51.554434,0.075569,0,134
53.546073,-0.117336,0,30
53.418168,-2.522336,0,-1
50.865078,-0.997764,0,73
51.454339,-0.191687,0,-1
51.607024,0.299874,0,-1
51.149773,0.282355,0,-1
52.088415,-1.971217,0,-1
52.960768,-1.135765,0,100
51.74901,-1.258956,0,23
51.705992,-0.612308,0,-1
50.812405,-0.386262,0,78
52.670495,-1.142671,0,90
53.241318,-0.511141,0,33
51.636133,-1.139059,0,23
53.177331,-2.536341,0,-1
52.524502,-2.09915,0,83
52.470014,0.12545,0,27
51.203197,-1.496019,0,-1
53.738856,-0.366812,0,32
52.707053,-2.752771,0,25
52.477139,-1.879453,0,83
51.581021,-0.336798,0,-1
51.400884,-0.127922,0,-1
54.699035,-1.226194,0,14
51.152999,1.371738,0,51
54.830013,-1.342996,0,-1
51.514677,-0.135857,0,139
51.407776,-1.250983,0,-1
51.545416,0.812602,0,-1
51.415465,-0.309823,0,125
51.538911,-0.303567,0,-1
51.362205,0.070428,0,-1
53.788733,-1.621321,0,121
52.474991,-1.788557,0,83
52.578312,-2.045025,0,83
53.442587,-1.967172,0,-1
51.395025,-0.748357,0,88
53.811804,-1.626459,0,121
51.575524,-3.004841,0,26
52.477478,-1.973013,0,83
54.072315,-2.867699,0,49
51.261253,-0.422049,0,-1
51.45079,0.228245,0,-1
52.496256,-1.706102,0,83
51.448293,0.271911,0,-1
51.554283,-0.250561,0,130
53.567061,-1.45078,0,111
51.34086,0.737002,0,93
50.369409,-4.159745,0,8
54.988911,-1.68116,0,16
54.551755,-1.214805,0,13
52.280008,-1.553949,0,85
51.519379,-0.102729,0,-1
51.343681,0.739051,0,93
53.561106,-0.6713,0,45
51.801978,-0.8224,0,62
51.538295,-0.452832,0,-1
53.004138,-1.135198,0,100
51.658682,-3.806581,0,24
51.792375,-3.98673,0,-1
50.923598,-1.435688,0,63
51.35308,-2.986309,0,44
51.514203,-0.3225,0,127
55.069877,-6.491124,1,0
53.046107,-2.260069,0,64
51.404152,-0.36752,0,-1
51.430754,0.011219,0,-1
51.468731,-0.109323,0,136
50.354486,-4.103875,0,8
53.729735,-2.661835,0,65
51.597247,-0.098995,0,-1
50.703939,-3.069061,0,-1
51.514621,-0.122802,0,139
55.03376,-7.330772,1,1
50.92222,-1.433342,0,63
54.591881,-5.934898,1,0
51.503345,-0.10179,0,140
54.518956,-1.497505,0,11
51.406461,-0.162706,0,-1
51.578389,0.180957,0,-1
52.291457,-0.000112,0,-1
54.533461,-1.538248,0,11
54.973958,-1.585639,0,16
51.381585,-0.219618,0,-1
50.710843,-1.30133,0,-1
52.578083,1.137243,0,10
52.495158,-1.923276,0,83
51.397041,-2.456248,0,47
52.641329,-1.156113,0,90
52.547424,-0.205272,0,40
52.084532,-0.194653,0,-1
53.798069,-1.598418,0,121
51.464844,-0.012938,0,131
51.471218,-2.562548,0,48
52.958432,-1.143359,0,100
51.912103,-0.455386,0,92
52.350679,-0.180568,0,41
51.531469,-3.695094,0,-1
52.529629,-1.491637,0,86
53.316165,-2.682302,0,81
52.6246,1.304504,0,10
51.054598,-3.187752,0,-1
51.529409,-0.016501,0,-1
53.715985,-1.639127,0,119
52.891273,-1.413057,0,94
53.815492,-3.035232,0,71
51.039085,-2.827024,0,-1
51.505265,0.02189,0,-1
52.252416,-0.813673,0,55
51.509841,0.253787,0,-1
53.312413,-1.151331,0,-1
51.488563,-0.078527,0,-1
51.311906,-0.759774,0,88
51.47522,-0.344536,0,-1
51.547311,-0.267934,0,-1
51.49645,-2.598641,0,48
53.06083,-2.165691,0,64
54.977704,-1.641955,0,16
51.836918,-4.433257,0,-1
52.953842,-1.152649,0,100
53.309186,-1.472419,0,-1
50.798112,-1.14264,0,72
52.241056,-0.900561,0,55
52.452561,-3.022585,0,-1
51.66933,-3.453487,0,-1
51.288098,-0.769393,0,88
53.674575,-1.271198,0,108
54.865373,-6.272004,1,0
51.098208,-0.199961,0,110
52.502216,-1.823193,0,83
51.512374,-0.304135,0,127
51.524189,-0.013599,0,-1
52.561886,-2.017732,0,83
52.873162,0.498263,0,-1
52.764823,-1.567346,0,84
51.27473,-1.097674,0,66
53.942931,-1.1264,0,36
51.417242,-0.074703,0,-1
51.396493,-0.107085,0,129
51.912723,-4.789098,0,5
53.321178,-2.704405,0,81
50.726589,-1.818913,0,57
54.840845,-1.464258,0,-1
51.419848,0.562688,0,105
51.452848,-0.193603,0,-1
51.546095,-0.371401,0,-1
53.445881,-2.690296,0,95
51.5169,-0.132077,0,139
51.437195,-0.161387,0,-1
52.101032,-2.318943,0,-1
50.880695,-1.033691,0,73
51.453993,-0.113847,0,136
52.60914,-1.126842,0,90
52.458211,0.296056,0,-1
51.619269,-0.107826,0,-1
54.71642,-3.49937,0,4
53.790287,-1.55546,0,121
51.513891,-0.172799,0,-1
50.611438,-2.453973,0,-1
52.330661,-0.06819,0,-1
50.872867,-0.005303,0,-1
51.556714,-0.137947,0,-1
51.353337,-0.149882,0,-1
54.357154,-6.804803,1,-1
51.514459,-0.07016,0,138
52.203097,0.121806,0,41
54.004817,-0.436815,0,-1
51.581375,-2.951181,0,26
50.791537,-1.092493,0,72
51.522996,-0.033487,0,-1
51.493865,-0.157292,0,-1
51.690167,-0.180828,0,-1
52.103582,1.311838,0,-1
52.912716,-1.471254,0,94
51.40742,-2.503825,0,48
51.468936,-2.556546,0,48
52.199335,-1.674499,0,-1
53.181932,-2.440228,0,-1
50.724124,-1.867909,0,57
51.528376,0.019814,0,135
51.415372,-0.13931,0,-1
53.433833,-1.353592,0,116
52.480823,-1.845159,0,83
53.422393,-2.923176,0,96
51.372917,0.096602,0,-1
52.538311,-1.501592,0,86
53.160577,-1.592783,0,-1
52.912506,-1.042326,0,-1
50.635031,-1.183378,0,-1
51.235014,-0.573538,0,-1
53.821751,-3.045154,0,71
51.579445,0.139552,0,-1
51.500673,-0.382918,0,126
53.373481,-2.736231,0,81
53.423578,-2.942885,0,96
51.580021,-3.209601,0,28
51.271458,0.41743,0,-1
52.192781,-2.215119,0,74
55.127578,-1.512731,0,15
54.864621,-6.267176,1,0
51.588389,-0.029191,0,133
53.149366,-2.17593,0,64
51.470351,-0.09493,0,-1
51.379864,0.541156,0,105
53.837162,-2.203072,0,70
51.911639,0.222962,0,-1
53.346697,0.255758,0,-1
53.700025,-1.510865,0,118
52.257381,0.303148,0,-1
51.54761,-0.481707,0,-1
50.90627,-3.407969,0,-1
53.743181,-1.591133,0,121
51.40212,-2.394685,0,47
52.308594,-2.36247,0,-1
53.51778,-1.324731,0,-1
55.212385,-1.535298,0,-1
53.7514,-2.415135,0,69
51.452908,-0.163879,0,-1
51.49314,-2.511453,0,48
52.342017,0.508697,0,-1
51.513426,-0.102732,0,-1
52.486383,-2.076002,0,83
52.561316,-2.034209,0,83
53.479851,-2.860352,0,-1
51.911127,-2.080506,0,38
53.794937,-1.613553,0,121
51.565375,-0.375329,0,-1
51.360761,-0.189328,0,-1
52.633907,1.24866,0,10
53.843815,-1.772261,0,120
51.580412,-0.032856,0,-1
51.68208,-0.316997,0,-1
51.351451,0.510787,0,105
52.371254,-2.23533,0,80
54.533879,-1.290425,0,13
53.382759,-1.412788,0,117
53.506193,-1.101946,0,112
53.634502,-3.015005,0,-1
54.969892,-1.57912,0,16
51.426354,-0.206918,0,-1
51.555207,0.003187,0,-1
50.946437,-2.64904,0,34
51.602827,-0.270183,0,-1
54.982458,-1.433686,0,20
53.137679,-1.15832,0,97
50.52996,-3.607081,0,18
52.591328,-1.21928,0,90
54.008155,-1.465468,0,-1
53.537285,-1.481448,0,111
51.379912,-2.399466,0,47
52.422316,-1.496239,0,86
52.203995,0.11838,0,41
53.098607,-1.376936,0,-1
50.867569,-0.986299,0,73
53.726657,-2.503934,0,69
52.567753,1.30149,0,10
52.865989,-3.055233,0,-1
52.477374,-1.898042,0,83
51.265706,0.527914,0,104
53.719248,-1.701395,0,-1
52.442751,-2.067188,0,83
53.838527,-0.479658,0,32
54.706969,-1.223171,0,14
51.564698,0.145396,0,-1
51.435178,0.316641,0,-1
51.614071,-0.154681,0,-1
53.7751,-2.680819,0,65
53.649593,-1.826651,0,115
51.57484,-2.989054,0,26
55.0079,-1.443882,0,20
51.398319,0.113808,0,-1
51.402019,-0.75488,0,88
50.92392,-1.431572,0,63
50.817239,-1.161155,0,72
52.639703,1.207931,0,10
53.559875,-0.031565,0,30
51.25679,-0.574713,0,-1
54.706217,-1.570617,0,12
51.51059,-0.048821,0,-1
53.932734,-1.10995,0,36
53.421474,-2.840724,0,-1
52.435338,-0.116076,0,-1
54.580374,-5.978141,1,0
50.351588,-4.795662,0,6
51.586313,-3.013306,0,26
51.367817,0.518866,0,105
53.617181,-1.153383,0,-1
51.382351,0.504602,0,105
53.061692,-2.216741,0,64
51.697809,-3.035937,0,26
51.911786,0.900508,0,58
52.399222,-1.798281,0,83
53.035408,-2.177116,0,64
53.386351,-2.896715,0,96
51.517265,-0.125071,0,139
53.51656,-1.124198,0,112
52.386977,-2.250123,0,80
51.45736,0.224468,0,-1
51.492223,-0.224574,0,-1
51.570536,0.006531,0,-1
54.558981,-1.317174,0,13
51.542251,-0.005047,0,135
51.339527,0.594895,0,105
53.719296,-1.643341,0,119
53.799213,-1.505097,0,121
53.905493,-1.692839,0,-1
51.252897,0.545413,0,104
53.800918,-1.78836,0,120
52.414222,-1.836041,0,83
51.461669,-0.176124,0,-1
51.584971,-3.242656,0,28
52.473268,-1.748757,0,83
53.710263,-1.640266,0,119
50.847155,-1.238161,0,-1
50.715134,-3.553559,0,17
51.580754,-0.035064,0,-1
51.369229,-0.193778,0,-1
51.355814,-1.141091,0,-1
51.927494,-2.574084,0,-1
54.523797,-1.523633,0,11
51.48747,-0.095873,0,140
52.13432,-4.558687,0,-1
52.397815,-1.468814,0,86
53.012492,-1.34862,0,99
51.747315,0.097916,0,106
53.264908,-2.135386,0,-1
50.371816,-4.129689,0,8
53.521058,-1.132115,0,112
52.973757,-0.039273,0,35
51.013586,-3.092489,0,42
52.90702,-1.484273,0,94
51.427105,0.56353,0,105
51.196643,-1.821612,0,-1
51.514523,-0.12958,0,139
53.814493,-1.511767,0,121
53.709913,-1.877732,0,114
53.091766,-2.432094,0,67
52.952604,-1.148059,0,100
51.577805,-0.014784,0,133
51.546392,-0.158546,0,-1
51.444787,-0.119551,0,-1
52.550416,-1.994028,0,83
51.699226,-0.033221,0,-1
51.103465,-0.226753,0,110
53.69173,-2.475107,0,69
51.475222,0.02229,0,-1
51.019007,-3.083065,0,42
51.379576,0.533696,0,105
52.605485,1.280354,0,10
52.081302,-0.484986,0,61
52.964531,-1.123035,0,100
52.904079,-1.471641,0,94
51.60774,0.033647,0,-1
52.058067,-1.360385,0,23
51.500099,-0.016333,0,-1
54.950457,-1.618043,0,16
52.062978,-1.367302,0,23
52.487207,-1.95021,0,83
51.119406,-0.14251,0,110
51.401522,-0.131261,0,-1
53.565528,-0.040212,0,30
51.473635,-3.186972,0,28
52.483314,-1.931955,0,83
52.915322,-3.065638,0,-1
53.797144,-1.536183,0,121
51.257902,-0.004576,0,-1
51.504437,-0.271663,0,-1
51.913696,-2.059385,0,38
51.481861,-0.611115,0,-1
51.444161,0.35955,0,124
51.475414,-0.100508,0,-1
51.588248,0.215208,0,-1
52.756605,0.446684,0,27
53.525781,-1.132667,0,112
51.89851,-2.07618,0,38
51.461116,0.361187,0,124
54.488423,-1.133246,0,-1
51.544807,-0.175109,0,-1
53.946614,-1.074596,0,36
51.669093,-4.041591,0,24
53.427406,-2.72568,0,-1
51.156949,-0.162267,0,110
54.991132,-1.536059,0,16
54.952676,-6.556099,1,0
51.591525,-0.167188,0,-1
53.393956,-3.017783,0,96
51.65369,-0.084418,0,-1
51.760064,-1.268251,0,23
51.36394,0.608861,0,105
52.469191,-1.885622,0,83
54.924943,-1.574221,0,16
52.213086,-2.199739,0,74
53.945775,-1.120825,0,36
53.399241,-2.979105,0,96
50.945803,-2.625131,0,34
52.572207,-2.046995,0,83
51.519927,-0.172356,0,139
54.844221,-1.339604,0,-1
51.346298,1.391937,0,50
51.493829,-0.37567,0,126
54.928405,-1.401785,0,19
52.894549,-3.03797,0,-1
54.693122,-1.709467,0,12
52.880928,-1.413405,0,94
53.329672,-2.699824,0,81
51.38768,0.302756,0,-1
51.59479,-0.232907,0,-1
50.871566,-2.965947,0,-1
51.518724,-0.196273,0,-1
51.527366,-0.25759,0,-1
50.697782,-2.250463,0,-1
51.607674,-3.407688,0,29
51.442985,-2.593453,0,48
51.663819,-0.289695,0,-1
52.521811,-1.511727,0,86
51.479298,-0.075072,0,-1
53.753823,-0.31231,0,32
54.597372,-5.987218,1,0
51.005893,-4.207914,0,2
51.777614,-0.433673,0,109
51.593616,-0.260297,0,-1
53.489168,-1.326105,0,116
54.654523,-5.68261,1,0
53.752933,-0.360091,0,32
52.576159,-0.24734,0,40
51.412798,-0.307649,0,125
51.362163,1.056312,0,59
55.116047,-1.624431,0,-1
54.684848,-1.216831,0,14
51.942861,-0.270285,0,-1
53.971982,-1.085545,0,36
52.520983,-1.995594,0,83
51.02791,-3.148896,0,42
51.335923,-0.746134,0,88
52.567366,-1.812043,0,83
52.055183,-0.853776,0,60
52.847367,1.484961,0,-1
52.549164,-2.052029,0,83
53.764674,-1.366136,0,-1
52.996008,-1.245571,0,100
53.100025,-1.243111,0,97
53.35658,-1.383428,0,-1
51.540484,-0.18454,0,-1
52.905943,-1.47031,0,94
50.724092,-2.023932,0,57
51.457403,-0.979494,0,87
50.805154,-0.532481,0,78
53.728032,-2.512302,0,69
53.436053,-2.968948,0,96
54.976954,-1.686066,0,16
51.406366,-0.238527,0,-1
51.481749,-2.504946,0,48
51.515975,0.009321,0,-1
50.911374,-1.353565,0,63
53.522102,-1.137267,0,112
51.415464,-0.772088,0,88
52.218914,-0.266797,0,-1
51.792197,0.454522,0,75
54.080098,-0.197198,0,21
50.833367,-0.132941,0,77
51.593004,-3.329335,0,29
53.49301,-1.2746,0,-1
52.892411,-1.162052,0,100
52.499803,-1.988437,0,83
51.519346,-0.367728,0,126
54.974646,-1.663088,0,16
51.604451,-2.505917,0,-1
52.262432,0.710143,0,-1
53.688981,-1.29701,0,108
52.020643,-0.22521,0,-1
53.538067,-1.15225,0,112
54.546341,-1.300566,0,13
52.209787,0.145932,0,41
52.484095,-1.797172,0,83
51.46245,-0.306116,0,-1
51.229752,-0.785429,0,88
52.637936,-1.966502,0,83
51.757486,-0.491775,0,109
51.785314,0.12511,0,106
52.354327,-1.834295,0,-1
51.494992,-2.479683,0,48
52.463878,-2.093126,0,83
50.799372,-1.09166,0,72
51.560052,-0.138648,0,-1
53.309478,-1.357835,0,-1
50.823118,-0.141074,0,77
53.745747,-2.449909,0,69
53.691396,-1.614259,0,119
51.461807,0.182114,0,-1
54.941142,-1.581044,0,16
51.594889,-0.486411,0,-1
52.455848,1.566568,0,-1
52.155283,-2.666788,0,-1
52.890592,-2.152124,0,-1
54.051026,-2.799834,0,49
51.522544,-0.346309,0,-1
51.507096,-0.122909,0,139
53.140373,-1.1812,0,97
51.574697,-2.995342,0,26
51.763904,-0.239412,0,113
50.836827,-0.212664,0,77
53.522338,-1.130082,0,112
51.37329,-0.227081,0,-1
54.626878,-5.938064,1,0
53.388343,-2.593616,0,91
51.517656,-0.077563,0,138
54.134525,-0.772846,0,-1
51.663908,-3.812905,0,24
54.997251,-1.426397,0,20
54.641379,-3.547511,0,4
52.605655,-0.241614,0,40
53.525737,-0.062673,0,30
